ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
3375
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.4758022202092954e+01
0.0000000000000000e+00 1.4758022202092954e+01
0.0000000000000000e+00 1.4758022202092954e+01
ITEM: ATOMS id type x y z 
1 1 0 0 0 
2 1 0.983868 0 0 
16 1 0 0.983868 0 
17 1 0.983868 0.983868 0 
226 1 0 0 0.983868 
227 1 0.983868 0 0.983868 
241 1 0 0.983868 0.983868 
242 1 0.983868 0.983868 0.983868 
3 1 1.96774 0 0 
18 1 1.96774 0.983868 0 
228 1 1.96774 0 0.983868 
243 1 1.96774 0.983868 0.983868 
4 1 2.9516 0 0 
5 1 3.93547 0 0 
19 1 2.9516 0.983868 0 
20 1 3.93547 0.983868 0 
229 1 2.9516 0 0.983868 
230 1 3.93547 0 0.983868 
244 1 2.9516 0.983868 0.983868 
245 1 3.93547 0.983868 0.983868 
6 1 4.91934 0 0 
21 1 4.91934 0.983868 0 
231 1 4.91934 0 0.983868 
246 1 4.91934 0.983868 0.983868 
7 1 5.90321 0 0 
8 1 6.88708 0 0 
22 1 5.90321 0.983868 0 
23 1 6.88708 0.983868 0 
232 1 5.90321 0 0.983868 
233 1 6.88708 0 0.983868 
247 1 5.90321 0.983868 0.983868 
248 1 6.88708 0.983868 0.983868 
9 1 7.87095 0 0 
10 1 8.85481 0 0 
24 1 7.87095 0.983868 0 
25 1 8.85481 0.983868 0 
234 1 7.87095 0 0.983868 
235 1 8.85481 0 0.983868 
249 1 7.87095 0.983868 0.983868 
250 1 8.85481 0.983868 0.983868 
11 1 9.83868 0 0 
26 1 9.83868 0.983868 0 
236 1 9.83868 0 0.983868 
251 1 9.83868 0.983868 0.983868 
12 1 10.8225 0 0 
27 1 10.8225 0.983868 0 
237 1 10.8225 0 0.983868 
252 1 10.8225 0.983868 0.983868 
13 1 11.8064 0 0 
14 1 12.7903 0 0 
28 1 11.8064 0.983868 0 
29 1 12.7903 0.983868 0 
238 1 11.8064 0 0.983868 
239 1 12.7903 0 0.983868 
253 1 11.8064 0.983868 0.983868 
254 1 12.7903 0.983868 0.983868 
15 1 13.7742 0 0 
30 1 13.7742 0.983868 0 
240 1 13.7742 0 0.983868 
255 1 13.7742 0.983868 0.983868 
31 1 0 1.96774 0 
32 1 0.983868 1.96774 0 
256 1 0 1.96774 0.983868 
257 1 0.983868 1.96774 0.983868 
33 1 1.96774 1.96774 0 
258 1 1.96774 1.96774 0.983868 
34 1 2.9516 1.96774 0 
35 1 3.93547 1.96774 0 
259 1 2.9516 1.96774 0.983868 
260 1 3.93547 1.96774 0.983868 
36 1 4.91934 1.96774 0 
261 1 4.91934 1.96774 0.983868 
37 1 5.90321 1.96774 0 
38 1 6.88708 1.96774 0 
262 1 5.90321 1.96774 0.983868 
263 1 6.88708 1.96774 0.983868 
39 1 7.87095 1.96774 0 
40 1 8.85481 1.96774 0 
264 1 7.87095 1.96774 0.983868 
265 1 8.85481 1.96774 0.983868 
41 1 9.83868 1.96774 0 
266 1 9.83868 1.96774 0.983868 
42 1 10.8225 1.96774 0 
267 1 10.8225 1.96774 0.983868 
43 1 11.8064 1.96774 0 
44 1 12.7903 1.96774 0 
268 1 11.8064 1.96774 0.983868 
269 1 12.7903 1.96774 0.983868 
45 1 13.7742 1.96774 0 
270 1 13.7742 1.96774 0.983868 
46 1 0 2.9516 0 
47 1 0.983868 2.9516 0 
61 1 0 3.93547 0 
62 1 0.983868 3.93547 0 
271 1 0 2.9516 0.983868 
272 1 0.983868 2.9516 0.983868 
286 1 0 3.93547 0.983868 
287 1 0.983868 3.93547 0.983868 
48 1 1.96774 2.9516 0 
63 1 1.96774 3.93547 0 
