ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.1043546553304308e+01
0.0000000000000000e+00 1.9127983726075218e+01
0.0000000000000000e+00 1.8034036004178283e+01
ITEM: ATOMS id type x y z 
1 1 0 0 0 
2 1 0.552177 0.956399 0 
4 1 0 0.637599 0.901702 
5 1 1.10435 0 0 
8 1 1.10435 0.637599 0.901702 
6 1 1.65653 0.956399 0 
9 1 2.20871 0 0 
10 1 2.76089 0.956399 0 
12 1 2.20871 0.637599 0.901702 
13 1 3.31306 0 0 
14 1 3.86524 0.956399 0 
16 1 3.31306 0.637599 0.901702 
17 1 4.41742 0 0 
20 1 4.41742 0.637599 0.901702 
18 1 4.9696 0.956399 0 
21 1 5.52177 0 0 
22 1 6.07395 0.956399 0 
24 1 5.52177 0.637599 0.901702 
25 1 6.62613 0 0 
26 1 7.17831 0.956399 0 
28 1 6.62613 0.637599 0.901702 
29 1 7.73048 0 0 
32 1 7.73048 0.637599 0.901702 
30 1 8.28266 0.956399 0 
33 1 8.83484 0 0 
34 1 9.38701 0.956399 0 
36 1 8.83484 0.637599 0.901702 
37 1 9.93919 0 0 
38 1 10.4914 0.956399 0 
40 1 9.93919 0.637599 0.901702 
3 1 0.552177 1.594 0.901702 
41 1 0 1.9128 0 
42 1 0.552177 2.8692 0 
44 1 0 2.5504 0.901702 
45 1 1.10435 1.9128 0 
48 1 1.10435 2.5504 0.901702 
7 1 1.65653 1.594 0.901702 
11 1 2.76089 1.594 0.901702 
46 1 1.65653 2.8692 0 
49 1 2.20871 1.9128 0 
50 1 2.76089 2.8692 0 
52 1 2.20871 2.5504 0.901702 
15 1 3.86524 1.594 0.901702 
53 1 3.31306 1.9128 0 
54 1 3.86524 2.8692 0 
56 1 3.31306 2.5504 0.901702 
57 1 4.41742 1.9128 0 
60 1 4.41742 2.5504 0.901702 
19 1 4.9696 1.594 0.901702 
23 1 6.07395 1.594 0.901702 
58 1 4.9696 2.8692 0 
61 1 5.52177 1.9128 0 
62 1 6.07395 2.8692 0 
64 1 5.52177 2.5504 0.901702 
27 1 7.17831 1.594 0.901702 
65 1 6.62613 1.9128 0 
66 1 7.17831 2.8692 0 
68 1 6.62613 2.5504 0.901702 
69 1 7.73048 1.9128 0 
72 1 7.73048 2.5504 0.901702 
31 1 8.28266 1.594 0.901702 
35 1 9.38701 1.594 0.901702 
70 1 8.28266 2.8692 0 
73 1 8.83484 1.9128 0 
74 1 9.38701 2.8692 0 
76 1 8.83484 2.5504 0.901702 
39 1 10.4914 1.594 0.901702 
77 1 9.93919 1.9128 0 
78 1 10.4914 2.8692 0 
80 1 9.93919 2.5504 0.901702 
43 1 0.552177 3.5068 0.901702 
81 1 0 3.8256 0 
85 1 1.10435 3.8256 0 
47 1 1.65653 3.5068 0.901702 
51 1 2.76089 3.5068 0.901702 
89 1 2.20871 3.8256 0 
